stem,split,w,h,coco_w,coco_h,dim_match,channels,dtype,filesize_mb,vmin,vmax,mean,logmean,p0.1,p1,p5,p25,p50,p75,p95,p99,p99.9,p99.99,frac_zero,frac_neg,frac_nonfinite,frac_at_ceil,frac_ge_254,frac_lt_1,frac_lt_0p01,dr_decades,mean_R,mean_G,mean_B,min_nonzero,pop,res,whiteLuminance,LUMINANCE,FILE_NAME,source
hdr_00634,train,1920,1080,1920,1080,1,3,float32,7.01,0.0001000165939331,255.0,0.8353636860847473,0.0194938853383064,0.0001000165939331,0.0001000165939331,0.0024642944335937,0.0071563720703125,0.0151901245117187,0.03466796875,2.373046875,22.6875,66.6875,108.0625,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9356757973251028,0.3416340342078189,5.823972376211413,0.8588147163391113,0.6709075570106506,0.9763666987419128,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00635,train,1920,1080,1920,1080,1,3,float32,6.99,0.0001000165939331,255.0,0.8788751363754272,0.0204283688217401,0.0001000165939331,0.0001000165939331,0.0025978088378906,0.00750732421875,0.01593017578125,0.036346435546875,2.490234375,23.96875,70.0625,113.6875,0.0,0.0,0.0,1.6075102880658437e-07,3.215020576131688e-07,0.9350104488168725,0.3268721064814814,5.845413569381916,0.9032974243164062,0.7056845426559448,1.0276442766189575,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00636,train,1920,1080,1920,1080,1,3,float32,7.01,0.0001000165939331,255.0,0.8692137598991394,0.0201504081487655,0.0001000165939331,0.0001000165939331,0.0025672912597656,0.0074043273925781,0.015716552734375,0.035797119140625,2.462890625,23.625,69.125,112.125,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9352436985596708,0.3315589634773662,5.839563083755622,0.8925890922546387,0.6978936791419983,1.017157793045044,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00637,train,1920,1080,1920,1080,1,3,float32,7.01,0.0001000165939331,255.0,0.8585317730903625,0.0198856387287378,0.0001000165939331,0.0001000165939331,0.0025310516357421,0.0073013305664062,0.0155029296875,0.03521728515625,2.435546875,23.25,68.125,110.49500624998473,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9353409529320988,0.3367018711419753,5.833234454727566,0.8807271718978882,0.6895698308944702,1.00529682636261,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00638,train,1920,1080,1920,1080,1,3,float32,7.0,0.0001000165939331,255.0,0.8319264650344849,0.0193324033170938,0.0001000165939331,0.0001000165939331,0.0024547576904296,0.0070877075195312,0.0150299072265625,0.03411865234375,2.404296875,22.46875,66.25,107.375,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9354669817386831,0.3461945408950617,5.8211138220517125,0.8530755639076233,0.6678667664527893,0.974835991859436,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00639,train,1920,1080,1920,1080,1,3,float32,6.99,0.0001000165939331,255.0,0.8419812321662903,0.0196793116629123,0.0001000165939331,0.0001000165939331,0.0024909973144531,0.0072021484375,0.0153121948242187,0.0347900390625,2.46875,22.546875,67.625,108.875,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9350385802469136,0.3403538130144033,5.830035217557493,0.8632924556732178,0.67591792345047,0.986735701560974,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00640,test,1920,1080,1920,1080,1,3,float32,7.01,0.0001000165939331,255.0,0.8229677677154541,0.0193985626101493,0.0001000165939331,0.0001000165939331,0.0024394989013671,0.0070915222167968,0.015106201171875,0.0343017578125,2.44140625,21.765625,66.75,108.0,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9352462705761316,0.346269933127572,5.82437920947948,0.8430841565132141,0.6607348322868347,0.965079128742218,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00641,train,1920,1080,1920,1080,1,3,float32,7.0,0.0001000165939331,255.0,0.835843563079834,0.0198777634650468,0.0001000165939331,0.0001000165939331,0.0024833679199218,0.0072479248046875,0.0154800415039062,0.035400390625,2.513671875,21.984375,67.75,110.125,0.0,0.0,0.0,1.6075102880658437e-07,3.215020576131688e-07,0.9348066165123456,0.3381566679526749,5.830837238989311,0.856593906879425,0.6709900498390198,0.9799467325210572,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00642,train,1920,1080,1920,1080,1,3,float32,7.02,0.0001000165939331,255.0,0.8161013722419739,0.0193809624761343,0.0001000165939331,0.0001000165939331,0.0024242401123046,0.0070648193359375,0.0150833129882812,0.03448486328125,2.4765625,21.359375,66.375,107.1875,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9351795588991768,0.3478505979938271,5.821932473532392,0.8358569145202637,0.6548311710357666,0.9576149582862854,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00643,train,1920,1080,1920,1080,1,3,float32,6.99,0.0001000165939331,255.0,0.8590249419212341,0.020294152200222,0.0001000165939331,0.0001000165939331,0.0025405883789062,0.0073928833007812,0.0157928466796875,0.03631591796875,2.58984375,22.390625,70.0625,112.30750624998473,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.93449893904321,0.3328489904835391,5.845413569381916,0.8797906041145325,0.6887715458869934,1.0085129737854004,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00644,train,1920,1080,1920,1080,1,3,float32,7.0,0.0001000165939331,255.0,0.8378666043281555,0.0195745006203651,0.0001000165939331,0.0001000165939331,0.0024662017822265,0.0071182250976562,0.0152053833007812,0.035064697265625,2.4921875,22.078125,67.6875,108.43250624998473,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9353859632201648,0.3447640174897119,5.830436413412262,0.8588104844093323,0.6702591180801392,0.984529197216034,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00645,train,1920,1080,1920,1080,1,3,float32,6.99,0.0001000165939331,255.0,0.8375838398933411,0.0194767545908689,0.0001000165939331,0.0001000165939331,0.0024528503417968,0.0070724487304687,0.0151443481445312,0.034820556640625,2.50390625,22.265625,67.75,108.74500624998473,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9355968685699588,0.346627282664609,5.830837238989311,0.8579244613647461,0.6698848605155945,0.9849453568458556,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00646,test,1920,1080,1920,1080,1,3,float32,7.01,0.0001000165939331,255.0,0.8352963328361511,0.0192650090903043,0.0001000165939331,0.0001000165939331,0.00244140625,0.0070228576660156,0.0149459838867187,0.034271240234375,2.48046875,22.1875,67.6875,108.75,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9357344714506172,0.3489202353395061,5.830436413412262,0.8548297882080078,0.6684585213661194,0.9825989603996276,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00647,test,1920,1080,1920,1080,1,3,float32,7.01,0.0001000165939331,255.0,0.8475453853607178,0.0194999370723962,0.0001000165939331,0.0001000165939331,0.0024700164794921,0.0071372985839843,0.0151138305664062,0.03424072265625,2.515625,22.359375,69.5,110.875,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9354584619341564,0.3440518904320988,5.841912744032981,0.8659976720809937,0.6794805526733398,0.9971580505371094,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00648,test,1920,1080,1920,1080,1,3,float32,7.02,0.0001000165939331,255.0,0.8272796273231506,0.0190129615366458,0.0001000165939331,0.0001000165939331,0.0024051666259765,0.0069427490234375,0.0147247314453125,0.03326416015625,2.462890625,21.703125,67.9375,107.6875,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9358392811213992,0.3524844071502057,5.832037500873237,0.8443742394447327,0.6642215251922607,0.9732430577278136,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00649,train,1920,1080,1920,1080,1,3,float32,6.99,0.0001000165939331,255.0,0.8645060658454895,0.0197821073234081,0.0001000165939331,0.0001000165939331,0.0025062561035156,0.0072479248046875,0.0153427124023437,0.034515380859375,2.564453125,22.765625,70.6875,111.875,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9351740933641975,0.3388065843621399,5.849270561712398,0.8821367621421814,0.6946232318878174,1.016757249832153,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00650,train,1920,1080,1920,1080,1,3,float32,7.0,0.0001000165939331,255.0,0.8724319934844971,0.0199499260634183,0.0001000165939331,0.0001000165939331,0.0025291442871093,0.0073204040527343,0.0155029296875,0.034881591796875,2.564453125,23.140625,71.4375,112.6875,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.935071534207819,0.3353084812242798,5.8538541871822245,0.8906681537628174,0.700645923614502,1.0259824991226196,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00651,train,1920,1080,1920,1080,1,3,float32,6.99,0.0001000165939331,255.0,0.8733119368553162,0.0199449844658374,0.0001000165939331,0.0001000165939331,0.0025348663330078,0.0073089599609375,0.015533447265625,0.034881591796875,2.55078125,23.265625,71.75,113.0,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9350469393004116,0.334794720936214,5.855749844848897,0.891627311706543,0.7003543376922607,1.027956247329712,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00652,train,1920,1080,1920,1080,1,3,float32,7.01,0.0001000165939331,255.0,0.8584073781967163,0.019632326439023,0.0001000165939331,0.0001000165939331,0.0024909973144531,0.0072059631347656,0.0153045654296875,0.03436279296875,2.4765625,22.765625,71.25,111.49001249996944,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9352509323559672,0.3397489068930041,5.852712808123415,0.8765354156494141,0.687849223613739,1.0108389854431152,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00653,train,1920,1080,1920,1080,1,3,float32,7.01,0.0001000165939331,255.0,0.8598642349243164,0.0196799449622631,0.0001000165939331,0.0001000165939331,0.0024986267089843,0.0072402954101562,0.0153579711914062,0.03436279296875,2.466796875,22.65625,71.875,111.9375,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9351882394547324,0.3380799897119341,5.856505797140554,0.8774722218513489,0.6885524392127991,1.013566493988037,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00654,train,1920,1080,1920,1080,1,3,float32,7.01,0.0001000165939331,255.0,0.8531387448310852,0.0195048600435256,0.0001000165939331,0.0001000165939331,0.002481460571289,0.0071792602539062,0.015228271484375,0.03399658203125,2.453125,22.453125,71.1875,110.875,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9353126607510288,0.3414097865226337,5.852331680866043,0.87010258436203,0.6833614706993103,1.0059502124786377,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00655,train,1920,1080,1920,1080,1,3,float32,7.01,0.0001000165939331,255.0,0.8222067356109619,0.0187963023781776,0.0001000165939331,0.0001000165939331,0.0023975372314453,0.0069351196289062,0.0146865844726562,0.032623291015625,2.357421875,21.578125,68.6875,107.12000624998473,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9358431391460904,0.3530878665123457,5.836805649210433,0.8383890986442566,0.6588168144226074,0.969414472579956,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00656,test,1920,1080,1920,1080,1,3,float32,7.01,0.0001000165939331,255.0,0.8667101263999939,0.0197119284421205,0.0001000165939331,0.0001000165939331,0.0025157928466796,0.0073089599609375,0.0154647827148437,0.0340576171875,2.474609375,22.8125,72.5,112.87000624998473,0.0,0.0,0.0,1.6075102880658437e-07,3.215020576131688e-07,0.9350051440329218,0.3364117155349794,5.860265946013861,0.8840218782424927,0.6939942240715027,1.022112488746643,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00657,train,1920,1080,1920,1080,1,3,float32,7.0,0.0001000165939331,255.0,0.8807154297828674,0.019971964880824,0.0001000165939331,0.0001000165939331,0.0025405883789062,0.0074272155761718,0.015716552734375,0.034454345703125,2.5078125,23.171875,74.0625,114.6875,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9346969843106996,0.3313032085905349,5.869526307133065,0.8988864421844482,0.7043561935424805,1.0389031171798706,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00658,train,1920,1080,1920,1080,1,3,float32,7.0,0.0001000165939331,255.0,0.8669333457946777,0.0196015555411577,0.0001000165939331,0.0001000165939331,0.0024929046630859,0.007293701171875,0.0154190063476562,0.033660888671875,2.494140625,23.109375,71.5,112.6875,0.0,0.0,0.0,1.6075102880658437e-07,3.215020576131688e-07,0.9349483989197532,0.3372612847222222,5.854233981243948,0.8859072327613831,0.6933075189590454,1.0215848684310913,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00659,train,1920,1080,1920,1080,1,3,float32,7.01,0.0001000165939331,255.0,0.8572927713394165,0.0194101314991712,0.0001000165939331,0.0001000165939331,0.0024662017822265,0.0072402954101562,0.0152587890625,0.033355712890625,2.48046875,22.84375,70.0625,111.55750624998473,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9351634837962964,0.3399747620884774,5.845413569381916,0.8760778903961182,0.6854047775268555,1.0103962421417236,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00660,train,1920,1080,1920,1080,1,3,float32,7.02,0.0001000165939331,255.0,0.827042818069458,0.0187149047851562,0.0001000165939331,0.0001000165939331,0.0023956298828125,0.0069656372070312,0.0146942138671875,0.032135009765625,2.359375,21.984375,67.875,107.375,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9358977944958848,0.3523569315843621,5.8316377820397705,0.8439435362815857,0.661871075630188,0.9753131866455078,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00661,train,1920,1080,1920,1080,1,3,float32,7.0,0.0001000165939331,255.0,0.8738027215003967,0.0196158066391944,0.0001000165939331,0.0001000165939331,0.0025177001953125,0.0073204040527343,0.0154037475585937,0.03375244140625,2.45703125,23.265625,71.75,112.4375,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.935234375,0.336666345164609,5.855749844848897,0.8906659483909607,0.7001396417617798,1.030604362487793,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00662,train,1920,1080,1920,1080,1,3,float32,7.02,0.0001000165939331,255.0,0.8471516370773315,0.0189824067056179,0.0001000165939331,0.0001000165939331,0.0024433135986328,0.0070877075195312,0.0148696899414062,0.032623291015625,2.365234375,22.59375,69.375,107.9375,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9358740033436214,0.3478059092078189,5.8411309355736,0.8632935881614685,0.678991973400116,0.9991692304611206,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00663,train,1920,1080,1920,1080,1,3,float32,7.0,0.0001000165939331,255.0,0.8776895999908447,0.019571105018258,0.0001000165939331,0.0001000165939331,0.002532958984375,0.0073280334472656,0.0153274536132812,0.03369140625,2.44921875,23.203125,72.45006250002189,111.1875,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9351424254115226,0.3371956983024691,5.860078709760948,0.8945163488388062,0.7035039067268372,1.035046935081482,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00664,train,1920,1080,1920,1080,1,3,float32,7.01,0.0001000165939331,255.0,0.8691017031669617,0.0194487199187278,0.0001000165939331,0.0001000165939331,0.0025177001953125,0.0072860717773437,0.0152435302734375,0.033355712890625,2.482421875,22.828125,71.4375,109.625,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9348315329218106,0.3391179591049382,5.8538541871822245,0.8868586421012878,0.6961281895637512,1.024317502975464,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00665,train,1920,1080,1920,1080,1,3,float32,6.99,0.0001000165939331,255.0,0.896003007888794,0.0201259683817625,0.0001000165939331,0.0001000165939331,0.0025978088378906,0.007568359375,0.015777587890625,0.0345458984375,2.625,23.375,73.1875,112.8125,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9338790830761317,0.3265610532407407,5.864364851859306,0.9162843823432922,0.716964602470398,1.0547581911087036,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00666,test,1920,1080,1920,1080,1,3,float32,7.0,0.0001000165939331,255.0,0.8860005140304565,0.0200089421123266,0.0001000165939331,0.0001000165939331,0.0025787353515625,0.0075340270996093,0.0157012939453125,0.034393310546875,2.6328125,23.03125,72.4375,112.0,0.0,0.0,0.0,1.6075102880658437e-07,3.215020576131688e-07,0.9337480709876544,0.3283913644547325,5.859891392750538,0.90725177526474,0.707780659198761,1.0429686307907104,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00667,train,1920,1080,1920,1080,1,3,float32,7.01,0.0001000165939331,255.0,0.8675754070281982,0.019663656130433,0.0001000165939331,0.0001000165939331,0.0025272369384765,0.00738525390625,0.01544189453125,0.033843994140625,2.60546875,22.390781249996508,71.0,109.9375,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.933855613425926,0.3341520383230452,5.851186288161943,0.8887702226638794,0.6924706101417542,1.021486759185791,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00668,train,1920,1080,1920,1080,1,3,float32,6.99,0.0001000165939331,255.0,0.8679686784744263,0.0197282023727893,0.0001000165939331,0.0001000165939331,0.0025310516357421,0.00738525390625,0.0154571533203125,0.0340576171875,2.625,22.34375,71.1875,110.3125,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9336387602880658,0.3342275913065843,5.852331680866043,0.8892378211021423,0.6920820474624634,1.0225852727890017,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00669,train,1920,1080,1920,1080,1,3,float32,7.01,0.0001000165939331,255.0,0.8531587719917297,0.0194633528590202,0.0001000165939331,0.0001000165939331,0.0024909973144531,0.0072669982910156,0.0152435302734375,0.033599853515625,2.59765625,21.875,70.1875,109.49500624998473,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9336331340020576,0.3397148276748971,5.8461877130484,0.8728407025337219,0.6801481246948242,1.0064889192581177,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00670,train,1920,1080,1920,1080,1,3,float32,7.03,0.0001000165939331,255.0,0.8157776594161987,0.0186980944126844,0.0001000165939331,0.0001000165939331,0.0023841857910156,0.0069618225097656,0.014617919921875,0.03228759765625,2.50390625,20.828125,67.375,104.4375,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.934281925154321,0.3536109503600823,5.828426717637663,0.8337551355361938,0.6508988738059998,0.962679386138916,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00671,train,1920,1080,1920,1080,1,3,float32,7.03,0.0001000165939331,255.0,0.8512724041938782,0.0195049941539764,0.0001000165939331,0.0001000165939331,0.0024890899658203,0.0072746276855468,0.015289306640625,0.03369140625,2.615234375,21.734375,70.5625,109.4375,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.9336516203703704,0.3400774819958848,5.84850189871191,0.8696391582489014,0.6797149181365967,1.0044636726379397,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
